target_id	length	eff_length	est_counts	tpm
ENST00000286777	1625	1300.65	125.585	2.9954
ENST00000472184	1787	1439.41	92.1303	1.98561
ENST00000466746	842	574.103	4.94894	0.267424
ENST00000481411	950	694.586	0	0
ENST00000471269	571	378.697	0.00137099	0.00011231
ENST00000575811	3519	2949.22	7093.92	74.6203
ENST00000575110	559	426.633	2.10928	0.153376
ENST00000570462	2266	1968.61	2761.05	43.5105
ENST00000575697	1032	816.627	172.147	6.53962
ENST00000570386	3605	2907.93	0.857431	0.00914731
ENST00000575388	690	467.671	0	0
ENST00000373588	3104	3620.21	35.3276	0.302732
ENST00000373587	768	660.547	0	0
ENST00000455734	826	848.137	1.67239	0.0611717
ENST00000262158	3087	3240.74	588.79	5.6363
ENST00000545051	2211	2208.01	203.355	2.85715
ENST00000591805	1152	1061.51	0	0
ENST00000589634	1278	1308.68	26.3083	0.623646
ENST00000587336	549	418.466	0	0
ENST00000585986	563	396.866	0	0
ENST00000586093	574	419.775	0	0
ENST00000588190	401	260.918	2.54639	0.302761
ENST00000358293	5152	4336.89	0	0
ENST00000360816	5036	4201.2	1578.74	11.6578
ENST00000469084	880	713.287	16.622	0.722932
ENST00000421092	419	225.676	3.02127	0.415318
ENST00000380393	3636	3453.79	0	0
ENST00000455631	1107	961.686	12.5082	0.403495
ENST00000216877	3725	3608.5	132.11	1.13576
ENST00000431048	707	519.109	12.4754	0.745543
ENST00000430705	733	504.874	62.311	3.82878
ENST00000318266	3219	3005.79	172.763	1.78308
ENST00000425918	2932	2769.61	822.974	9.21819
ENST00000399903	3337	3137.42	915.904	9.05639
ENST00000356147	3135	2926.22	1429.57	15.1557
ENST00000358719	3343	3139.25	1021.38	10.0935
ENST00000572802	834	757.171	0	0
ENST00000575920	1691	1748.49	788.522	13.9904
ENST00000570506	735	640.818	9.10397	0.440731
ENST00000576205	790	707.465	5.58506	0.244907
ENST00000575905	475	361.687	9.81069	0.841481
ENST00000573472	561	436.311	9.4781	0.673911
ENST00000370996	3459	3283.73	169	1.5966
ENST00000416727	3542	3735.14	0	0
ENST00000487815	642	559.044	0	0
ENST00000454038	887	708.646	0	0
ENST00000424160	3455	3563.41	0	0
ENST00000488549	3404	3475.12	0	0
ENST00000477920	3482	3585.41	0	0
ENST00000425201	2115	2070.72	0	0
ENST00000457933	1858	1718.43	0	0
ENST00000480141	1590	1418.36	0	0
ENST00000494846	667	481.854	2.20047	0.14167
ENST00000491751	946	842.047	69.9278	2.57627
ENST00000497799	166	36.302	42.8293	36.6006
ENST00000489969	24	6	0	0
ENST00000400100	1751	1624.16	61.2529	1.16997
ENST00000400097	1605	1484.67	196.114	4.09787
ENST00000553597	849	634.353	114.366	5.59298
ENST00000390687	1528	1396.28	2956.36	65.6845
ENST00000584968	908	696.453	1386.81	61.7734
ENST00000346403	1304	1205.56	1126.67	28.9926
ENST00000554227	1763	1706.04	1521.05	27.6587
ENST00000579070	871	704.816	237.809	10.4672
ENST00000577565	1298	1189.52	127.969	3.33744
ENST00000400098	1643	1518.1	26.4391	0.540288
ENST00000444203	1904	1724.54	329.657	5.93019
ENST00000566299	5014	5337.7	7.24337	0.0420984
ENST00000569555	3328	3322.04	0	0
ENST00000563020	580	452.93	0	0
ENST00000565597	565	446.122	0	0
ENST00000567433	545	411.327	0	0
ENST00000569202	568	409.161	0	0
ENST00000561917	558	391.866	0	0
ENST00000567746	808	641.866	0	0
ENST00000564157	790	595.721	0	0
ENST00000569917	645	460.763	0.374734	0.0252304
ENST00000562010	780	614.766	0	0
ENST00000568173	614	455.488	0.881893	0.0600644
ENST00000568159	975	911.98	0	0
ENST00000563738	554	387.866	0	0
ENST00000561842	211	65.9663	0	0
ENST00000487099	7031	7148.18	15209.3	66.0073
ENST00000373584	1890	1768.33	0	0
ENST00000416460	1898	1816.03	412.738	7.05065
ENST00000344523	1846	1760.65	23.2636	0.409904
ENST00000475178	742	577.798	58.1501	3.12214
ENST00000348616	3182	3080.22	24.9174	0.250956
ENST00000477058	597	420.513	8.8933	0.656088
ENST00000370991	1669	1621.7	13.8339	0.264638
ENST00000497614	1429	1295.35	2.52989	0.0605889
ENST00000244049	1931	1484.85	0	0
ENST00000350849	2494	1947.97	19.0399	0.303223
ENST00000456106	418	252.649	0	0
ENST00000244047	2870	2817.29	0	0
ENST00000441897	3779	4136.65	18.0104	0.135068
ENST00000401461	2420	2625.3	17.4244	0.205901
ENST00000290691	2885	3094.67	100.661	1.00908
ENST00000460003	2656	2939.66	38.248	0.403636
ENST00000423392	2333	2500.89	83.0117	1.02973
ENST00000467354	2699	2938.3	0	0
ENST00000452208	759	592.866	0	0
ENST00000460167	394	229.105	0	0
ENST00000606788	3056	3463.97	127.944	1.14584
ENST00000372484	2149	2269.21	45.2978	0.619271
ENST00000606394	584	435.411	0	0
ENST00000354880	1820	1860.9	335.007	5.58482
ENST00000607841	571	404.866	0	0
ENST00000606066	603	508.196	6.73582	0.411185
ENST00000191018	1898	1959.72	1088.32	17.2283
ENST00000607814	584	506.13	0	0
ENST00000607212	590	528.725	10.7439	0.630393
ENST00000607482	403	237.872	0	0
ENST00000372459	1972	2064.01	42.3026	0.63582
ENST00000485627	695	537.527	4.78893	0.276386
ENST00000606782	582	479.373	10.3166	0.667637
ENST00000419493	606	460.479	0	0
ENST00000493522	901	813.781	20.5488	0.783351
ENST00000480961	513	391.413	36.813	2.91773
ENST00000484855	2183	2271.66	297.195	4.05861
ENST00000607187	509	367.524	0	0
ENST00000606000	644	550.623	0	0
ENST00000331715	1067	1053.29	25.6937	0.75676
ENST00000373580	6425	7137.82	983.033	4.27248
ENST00000288815	5964	6591.58	185.349	0.872329
ENST00000399975	2960	2337.64	765.377	10.1573
ENST00000399976	2963	2341.11	638.337	8.45877
ENST00000334352	3004	2368.91	58.3638	0.764316
ENST00000474835	3835	2951.94	85.2488	0.895899
ENST00000399973	581	401.823	8.57139	0.661751
ENST00000485067	2259	1896.7	88.2376	1.44322
ENST00000535828	1460	1051.45	46.9801	1.38613
ENST00000269214	4523	3472.85	2500.74	22.3388
ENST00000383276	4773	3701.56	234.125	1.96219
ENST00000580101	575	481.049	59.8855	3.86198
ENST00000588416	2934	3447.81	21.7993	0.196145
ENST00000592438	1143	1216.02	34.5689	0.881909
ENST00000587301	1201	1258.38	2.18987	0.0539865
ENST00000588133	1519	1584.41	0	0
ENST00000588608	3072	3508.23	13.1156	0.115979
ENST00000588068	854	862.393	24.7658	0.890893
ENST00000592592	611	537.438	10.6462	0.614531
ENST00000589771	1547	1728.29	6.29991	0.113083
ENST00000587454	260	104.409	15.5	4.60544
ENST00000588876	154	30.0323	0	0
ENST00000586034	2694	2868.69	6.7663	0.0731721
ENST00000590394	321	158.714	0	0
ENST00000382881	1912	1506.94	959.925	19.7615
ENST00000382874	7423	5827.34	7834.87	41.71
ENST00000382871	5051	4131.85	3869.79	29.0549
ENST00000468677	477	253.837	59.428	7.26299
ENST00000382870	3456	2693.49	3008.19	34.6472
ENST00000494061	1063	727.496	17.4472	0.744001
ENST00000490152	454	233.896	3.7795	0.501291
ENST00000490422	359	195	0	0
ENST00000382869	10199	8140.74	362.889	1.38289
ENST00000382883	1517	1118.38	18.4521	0.511842
ENST00000558123	1934	1613.99	0	0
ENST00000260359	2409	2030.92	1686.12	25.7557
ENST00000559046	580	407.523	19.4433	1.48012
ENST00000450592	1301	1061.47	0	0
ENST00000559596	1629	1353.7	1230.32	28.1951
ENST00000414849	2274	1896.61	4851.65	79.3576
ENST00000558582	546	362.601	0.413768	0.0354002
ENST00000560747	2256	1874.91	766.115	12.6763
ENST00000559659	529	337.449	9.46235	0.869899
ENST00000560177	2232	1849.22	0.000706473	1.18518e-05
ENST00000557840	416	249.377	0	0
ENST00000560898	708	517.115	3.65532	0.219289
ENST00000560318	485	307.897	118.861	11.976
ENST00000450318	2300	1922.79	482.271	7.78104
ENST00000360587	1526	1510.68	0	0
ENST00000534939	559	392.866	0	0
ENST00000560325	397	231.99	0	0
ENST00000539570	1473	1496.65	12.0002	0.248741
ENST00000373574	1252	1359.64	3	0.0684504
ENST00000572279	2043	1876.87	0	0
ENST00000575794	2002	1835.87	0	0
ENST00000450198	1744	1656.45	0	0
ENST00000457226	356	220.507	6.48847	0.912847
ENST00000439732	564	453.896	3.50203	0.239354
ENST00000382203	5867	5684.78	0	0
ENST00000382194	5561	5359.6	3.44313e-07	1.99296e-09
ENST00000491574	626	459.866	0	0
ENST00000452193	750	583.866	0	0
ENST00000302401	2239	1810.63	0	0
ENST00000423555	594	383.977	10.4809	0.84678
ENST00000382186	947	705.189	0	0
ENST00000417599	921	687.785	0	0
ENST00000382185	1787	1402.58	78.6827	1.74032
ENST00000382183	1121	876.274	16.1348	0.571217
ENST00000416751	587	382.032	0	0
ENST00000349721	5757	5557.51	322.016	1.79753
ENST00000357248	5703	5503.23	20.6947	0.11666
ENST00000324954	1118	870.213	0	0
ENST00000373570	493	349.876	231.703	20.5445
ENST00000493018	692	585.543	39.1232	2.07278
ENST00000487431	785	713.375	223.773	9.73123
ENST00000348462	455	306.254	24199.5	2451.33
ENST00000495728	649	544.665	104.761	5.96687
ENST00000438987	3489	3637.62	756.266	6.44964
ENST00000492839	402	279.488	6.55947	0.728087
ENST00000485411	596	429.866	0	0
ENST00000489297	545	484.495	2.04012	0.130631
ENST00000444109	303	171.476	0.396354	0.0717064
ENST00000494729	472	361.163	2.73869	0.235243
ENST00000549845	868	817.359	0	0
ENST00000575029	1751	1753.06	269.63	4.77144
ENST00000574064	1657	1663.42	0	0
ENST00000573573	1864	1927.29	7.52725	0.121162
ENST00000575676	1745	1722.63	0	0
ENST00000571713	1923	2003.82	6.09452	0.0943538
ENST00000576813	1711	1700.98	0	0
ENST00000576255	2060	2315.98	21.7963	0.291962
ENST00000574282	1385	1421.98	0	0
ENST00000575781	1358	1504.25	3.45169	0.0711853
ENST00000573833	4644	5395.14	4929.3	28.3439
ENST00000574778	567	464.142	19.3243	1.29161
ENST00000576666	1061	1121.08	44.3802	1.22809
ENST00000353214	2498	2610.49	324.861	3.86058
ENST00000259477	1325	1172.1	1997.03	52.8565
ENST00000465124	1877	1658.69	245.11	4.58431
ENST00000313426	2732	2565.87	0	0
ENST00000570393	3791	4271.52	58.9447	0.428095
ENST00000575761	777	756.89	1.42166	0.0582693
ENST00000570747	665	603.223	2.63368	0.135445
ENST00000575553	581	414.866	0	0
ENST00000341976	4020	4485.92	104.956	0.725828
ENST00000300413	1841	1427.59	5224.48	113.532
ENST00000579618	320	157.762	569.432	111.974
ENST00000582475	723	501.58	1204.07	74.4715
ENST00000398465	503	372.523	0	0
ENST00000248948	610	525.177	16	0.945132
ENST00000560297	652	426.392	39.8364	2.89834
ENST00000560954	582	363.292	2.10947	0.180134
ENST00000307179	4243	3535.56	1910.93	16.7674
ENST00000396444	5690	4711.67	918.687	6.04882
ENST00000425032	3559	3020.56	568.022	5.83386
ENST00000558892	616	412.031	5.92023	0.445746
ENST00000560885	525	358.866	0	0
ENST00000559329	1917	1588.81	0	0
ENST00000560730	1449	1111.36	6.04204	0.168659
ENST00000560982	410	244.799	0	0
ENST00000561211	609	379.38	9.20022	0.75232
ENST00000558091	498	265.415	0	0
ENST00000559242	432	219.814	0	0
ENST00000561330	815	530.706	6.55902	0.38341
ENST00000560527	535	368.866	0	0
ENST00000561206	556	338.483	1.4811	0.135746
ENST00000419830	2402	1933.17	55.6286	0.892701
ENST00000560379	737	475.991	27.1401	1.76885
ENST00000433963	5848	4863.58	264.49	1.68706
ENST00000360469	6511	7578.98	842	3.44651
ENST00000543233	3100	3437.41	0	0
ENST00000570211	5197	4187.77	4.70953	0.0348878
ENST00000373555	4801	4528.09	537.153	3.68011
ENST00000475407	4107	3859.43	68.5458	0.55098
ENST00000485337	935	732.871	0	0
ENST00000373551	522	374.908	2.3015	0.190443
ENST00000421514	589	389.972	0	0
ENST00000605438	886	617.946	4.81119	0.241535
ENST00000498542	588	496.782	26.8602	1.67734
ENST00000477921	2021	2140.32	65.1909	0.944903
ENST00000402217	829	769.223	25.7987	1.04046
ENST00000305199	681	587.177	21.4456	1.13305
ENST00000382821	646	539.146	7.70466	0.443328
ENST00000310455	5548	5226.39	3403.77	20.204
ENST00000519699	2334	2340.39	67.7115	0.897537
ENST00000572394	1692	1525.87	0	0
ENST00000443617	15137	14587.2	2669.99	5.67827
ENST00000559996	443	265.064	13.9591	1.63375
ENST00000558324	828	694.414	0	0
ENST00000561348	588	451.804	29.3033	2.01207
ENST00000561436	551	363.717	17.3913	1.48336
ENST00000561359	551	378.123	1.03516	0.0849284
ENST00000560897	539	386.932	0	0
ENST00000559715	495	316.613	25.0832	2.45771
ENST00000561400	2215	1973.22	16.2669	0.255745
ENST00000560983	457	291.089	0	0
ENST00000560519	591	424.866	0	0
ENST00000559886	2462	2295.87	0	0
ENST00000558532	581	386.3	8.23928	0.661672
ENST00000560462	647	465.221	1.74461	0.116337
ENST00000560316	577	415.785	2.50477	0.186886
ENST00000518496	636	485.762	4.4235	0.282502
ENST00000517816	826	597.838	2.82824	0.146761
ENST00000521718	428	235.156	1.77259	0.233846
ENST00000289119	2064	1623.2	262.439	5.01572
ENST00000580981	1836	1407.11	49.4568	1.09037
ENST00000578270	2080	1648.83	182.9	3.44126
ENST00000577564	877	570.332	17.716	0.963644
ENST00000580477	291	131.348	2	0.472372
ENST00000577891	1311	1074.57	0	0
ENST00000579875	865	669.013	28.1618	1.30588
ENST00000584464	440	274.229	0	0
ENST00000577928	604	437.866	0	0
ENST00000579982	1664	1372.2	5.50305	0.124412
ENST00000570498	571	404.866	0	0
ENST00000571694	779	612.866	0	0
ENST00000574434	665	498.866	0	0
ENST00000573644	557	390.866	0	0
ENST00000576687	935	768.866	0	0
ENST00000573403	1701	1534.87	0	0
ENST00000576270	3139	2972.87	0	0
ENST00000573999	379	214.344	0	0
ENST00000374808	1704	1560.74	3.22394	0.0640819
ENST00000480689	5025	4436.84	0	0
ENST00000429960	1375	1083.93	0	0
ENST00000441306	703	567.096	0	0
ENST00000414177	918	790.164	0.399612	0.0156891
ENST00000480481	519	381.764	1.9408	0.157711
ENST00000488565	580	411.963	0	0
ENST00000432811	305	144.084	0	0
ENST00000552158	1157	1055.18	21.8012	0.640964
ENST00000520222	384	258.098	409.373	49.2054
ENST00000401675	691	678.584	350.13	16.0068
ENST00000484558	1171	1328.58	327.231	7.6409
ENST00000523865	490	383.795	14.0391	1.1348
ENST00000517886	494	435.167	421.228	30.0289
ENST00000467047	5074	4907.87	0	0
ENST00000319441	2686	2714.27	6.30455	0.0720575
ENST00000475833	1037	870.866	0	0
ENST00000498194	783	616.866	0	0
ENST00000470051	409	243.799	0	0
ENST00000485958	581	433.443	0	0
ENST00000543666	1439	1272.87	0	0
ENST00000535860	1358	1191.87	0	0
ENST00000241125	5211	4817.08	120	0.772815
ENST00000573499	2954	2421.68	68.5	0.877511
ENST00000442713	2147	1866.98	529.56	8.7994
ENST00000577734	588	429.418	7.90274	0.57092
ENST00000269445	2703	2387.63	1652.26	21.4679
ENST00000583270	587	420.866	0	0
ENST00000582399	366	201.722	0	0
ENST00000584983	568	371.21	14.66	1.22516
ENST00000418472	961	698.444	0	0
ENST00000580615	558	348.747	3.66921	0.326393
ENST00000583225	564	363.737	12.4094	1.05838
ENST00000581738	566	368.328	0	0
ENST00000583280	568	364.251	0	0
ENST00000578396	755	588.866	0	0
ENST00000578596	560	336.559	4.85705	0.447702
ENST00000579058	869	725.049	0	0
ENST00000583353	554	387.866	0	0
ENST00000577481	567	430.024	2.04568	0.147579
ENST00000584977	656	548.177	1.88304	0.106565
ENST00000581409	573	437.323	5.85381	0.415255
ENST00000582095	590	423.866	0	0
ENST00000577836	552	385.866	0	0
ENST00000382848	2250	1948.32	17	0.270686
ENST00000382844	2309	1962.86	0	0
ENST00000480470	571	467.74	0	0
ENST00000461266	536	437.035	17.574	1.24748
ENST00000394275	4002	4436.09	46.7743	0.327103
ENST00000556319	665	501.013	17.5954	1.0895
ENST00000495068	564	449.747	4.47881	0.308939
ENST00000497152	770	661.886	0	0
ENST00000553671	855	761.82	133.757	5.44682
ENST00000557212	1528	1540.64	4.34735	0.0875387
ENST00000418476	3252	3523.81	4312.28	37.9641
ENST00000486253	1507	1479.51	14.2259	0.298292
ENST00000556482	582	415.866	0	0
ENST00000556704	1299	1289.43	16.5999	0.399378
ENST00000554481	553	444.429	4.02105	0.280682
ENST00000487875	2641	2926.85	29.2971	0.310529
ENST00000471780	1730	1853.6	73.1612	1.22445
ENST00000373662	1094	955.536	11.4455	0.371592
ENST00000218432	1780	1368.55	2.51954	0.0571133
ENST00000373669	1321	987.266	727.084	22.847
ENST00000496835	678	467.724	0	0
ENST00000439980	577	405.369	3.82078	0.292402
ENST00000446576	776	549.783	21.3219	1.20313
ENST00000423432	1605	1423.3	2.80773	0.061198
ENST00000465385	3823	4531.82	12.4979	0.0855546
ENST00000477567	929	956.372	0.481118	0.0156064
ENST00000489582	593	426.866	0	0
ENST00000215743	2291	2643.29	377.9	4.43516
ENST00000465730	644	566.977	0	0
ENST00000428253	537	370.866	0	0
ENST00000437086	2071	2283.26	0	0
ENST00000460352	918	941.445	12.0071	0.395659
ENST00000434318	1165	1220.1	7.76612	0.197463
ENST00000493132	559	392.866	0	0
ENST00000492464	703	536.866	0	0
ENST00000488363	549	484.062	5.77262	0.369956
ENST00000480185	370	241.387	1.63429	0.210036
ENST00000317652	2000	2094.22	12.1852	0.180504
ENST00000574273	4836	4492.08	426.629	2.94632
ENST00000571586	3665	3379.11	0	0
ENST00000571500	5521	4750.62	12.5638	0.0820445
ENST00000572728	788	621.866	0	0
ENST00000571416	693	434.506	6.80111	0.485582
ENST00000241124	1808	1541.83	3	0.0603619
ENST00000400066	1927	1702.73	0	0
ENST00000400065	1805	1572.78	0	0
ENST00000356192	2131	1892.79	0	0
ENST00000336505	12079	9840.61	2009.52	6.33503
ENST00000477186	1808	1451.6	21.1401	0.451791
ENST00000373549	1968	1586.37	155.248	3.03599
ENST00000467917	691	477.172	20.4642	1.33045
ENST00000494102	562	328.021	8.5556	0.809146
ENST00000487795	483	295.017	0	0
ENST00000468569	546	354.485	7.12313	0.623378
ENST00000432178	556	340.294	9.78912	0.892417
ENST00000496121	1326	951.69	77.4963	2.52618
ENST00000470450	1872	1445.95	9055.55	194.285
ENST00000286788	2005	1598.66	13375	259.548
ENST00000480359	452	286.089	0	0
ENST00000475205	431	223.769	7.40993	1.02729
ENST00000431234	968	665.198	4.17876	0.194883
ENST00000484403	808	540.709	25.4595	1.46071
ENST00000481059	879	618.549	57.3985	2.87875
ENST00000494296	514	337.142	43.5872	4.01073
ENST00000542732	1862	1442.23	184.657	3.972
ENST00000540844	1774	1361.43	541.428	12.3374
ENST00000598975	747	714.715	0	0
ENST00000577949	650	420.665	185.049	13.6467
ENST00000580062	796	636.365	22.2481	1.08459
ENST00000338327	331	168.051	85.1523	15.7193
ENST00000338094	1326	1220.28	34320.5	872.51
ENST00000520408	1964	1862.68	7.26566	0.121008
ENST00000310430	9620	8587.61	5689.84	20.5544
ENST00000522110	2900	2465.64	6.20349	0.0780522
ENST00000517652	267	110.358	0	0
ENST00000518281	3897	3542.4	0	0
ENST00000518027	766	599.866	0	0
ENST00000521039	745	578.866	0	0
ENST00000519392	556	389.866	0	0
ENST00000517989	603	376.76	2.10646	0.173447
ENST00000519930	357	193	0	0
ENST00000518635	503	304.271	1.4481	0.147644
ENST00000519191	496	346.658	3.30712	0.295956
ENST00000517770	574	351.742	113.248	9.98813
ENST00000474089	532	462.015	1.08191	0.0726464
ENST00000252996	4628	4813.97	2136.89	13.7707
ENST00000436129	2440	2336.63	627.343	8.32901
ENST00000608458	2147	2331.58	10.6351	0.141504
ENST00000488539	645	562.201	2.48895	0.137342
ENST00000609041	2487	2583.14	32.1981	0.386688
ENST00000486599	412	267.523	7.85342	0.910702
ENST00000609045	562	450.465	1.02031	0.0702665
ENST00000608887	284	125.052	27.4901	6.81965
ENST00000382100	9163	8125.25	1391.56	5.31302
ENST00000382096	736	624.474	13.7346	0.682307
ENST00000382099	3240	2908.14	1735.27	18.511
ENST00000478776	510	321.632	4.2145	0.406504
ENST00000373657	4341	3655.5	150.855	1.28024
ENST00000334463	4243	3546.39	2094.49	18.3219
ENST00000584436	10796	13699.9	107.022	0.242345
ENST00000583828	591	519.541	1.5	0.0895673
ENST00000585224	565	398.866	0	0
ENST00000584330	808	871.337	3.49628	0.12448
ENST00000578541	814	800.739	1.75597	0.0680304
ENST00000582709	563	500.898	1.37899	0.0854064
ENST00000298248	1485	1322.62	160	3.75287
ENST00000382812	1581	1399.52	0	0
ENST00000480748	600	433.866	0	0
ENST00000559007	4835	4817.11	36.5857	0.235615
ENST00000457488	1741	1685.03	33.627	0.619097
ENST00000559731	539	425.188	5.77755	0.421542
ENST00000558064	584	411.968	5.61744	0.423013
ENST00000557867	537	402.739	0	0
ENST00000558069	1498	1411	1.63261	0.0358952
ENST00000558076	484	317.968	0	0
ENST00000558482	909	754.835	16.5015	0.678186
ENST00000559897	570	403.866	0	0
ENST00000561162	566	399.866	0	0
ENST00000559306	724	557.866	0	0
ENST00000261891	2603	2587.53	64.1982	0.76969
ENST00000260361	1457	1224.64	487.545	12.3505
ENST00000559127	1585	1397.28	52.816	1.17263
ENST00000560978	781	555.788	63.7503	3.55837
ENST00000558719	837	660.767	6.28246	0.294958
ENST00000425130	1560	1408.71	0	0
ENST00000411558	1424	1247.94	0	0
ENST00000487219	693	604.646	0	0
ENST00000481615	912	792.308	0	0
ENST00000491374	421	269.175	0	0
ENST00000494240	775	683.504	0	0
ENST00000445702	688	606.007	0	0
ENST00000455122	1361	1194.87	0	0
ENST00000493369	800	684.913	0	0
ENST00000553195	908	828.619	0	0
ENST00000417137	889	817.596	0	0
ENST00000344921	1728	1833.64	139.023	2.35207
ENST00000263121	1690	1780.79	1326.03	23.1003
ENST00000407422	1643	1728.22	5732.99	102.91
ENST00000407082	1182	1156.27	19.2463	0.516373
ENST00000491967	605	498.444	35.1938	2.19042
ENST00000477836	660	561.736	5.51961	0.304827
ENST00000470671	610	443.866	0	0
ENST00000492695	355	191.078	0	0
ENST00000316084	1526	1374.11	31116.7	702.508
ENST00000486733	1820	1538.62	350.703	7.07109
ENST00000373626	594	423.493	5842.57	427.992
ENST00000579820	987	640.613	656.276	31.7811
ENST00000318240	1128	789.046	400.084	15.7299
ENST00000582392	714	459.066	27.776	1.87704
ENST00000570468	2325	1919.35	24.8138	0.401067
ENST00000573993	1882	1530.15	63.7698	1.29289
ENST00000574765	1668	1374.18	27.4018	0.618603
